FrameID	Timestamp(s)	Delta(ms)	LocalDelta(ms)	Irregular?
331844	1382.683333	4.166667	1.970632	
331845	1382.687500	4.166667	4.471030	
331846	1382.691667	4.166667	6.072958	
331847	1382.695833	4.166667	2.765280	
331848	1382.700000	4.166667	3.036084	
331849	1382.704167	4.166667	3.883235	
331850	1382.708333	4.166667	5.112512	
331851	1382.712500	4.166667	4.102326	
331852	1382.716667	4.166667	3.949555	
331853	1382.720833	4.166667	3.574140	
331854	1382.725000	4.166667	5.819918	
331855	1382.729167	4.166667	3.194382	
331856	1382.733333	4.166667	4.268519	
331857	1382.737500	4.166667	3.365313	
331858	1382.741667	4.166667	6.191386	
331859	1382.745833	4.166667	3.090166	
331860	1382.750000	4.166667	4.019032	
331861	1382.754167	4.166667	3.695725	
331862	1382.758333	4.166667	4.549192	
331863	1382.762500	4.166667	4.003637	
331864	1382.766667	4.166667	4.674725	
331865	1382.770833	4.166667	3.110694	
331866	1382.775000	4.166667	5.503717	
331867	1382.779167	4.166667	3.314784	
331868	1382.783333	4.166667	3.615589	
331869	1382.787500	4.166667	4.556298	
331870	1382.791667	4.166667	4.475767	
331871	1382.795833	4.166667	4.006005	
331872	1382.800000	4.166667	3.680724	
331873	1382.804167	4.166667	4.108642	
331874	1382.808333	4.166667	5.634382	
331875	1382.812500	4.166667	4.059692	
331876	1382.816667	4.166667	4.074298	
331877	1382.820833	4.166667	3.167144	
331878	1382.825000	4.166667	4.964083	
331879	1382.829167	4.166667	3.712305	
331880	1382.833333	4.166667	3.584403	
331881	1382.837500	4.166667	4.606827	
331882	1382.841667	4.166667	4.405500	
331883	1382.845833	4.166667	5.580300	
331884	1382.850000	4.166667	2.510267	
331885	1382.854167	4.166667	3.762045	
331886	1382.858333	4.166667	6.198097	
331887	1382.862500	4.166667	2.737647	
331888	1382.866667	4.166667	4.827891	
331889	1382.870833	4.166667	3.345970	
331890	1382.875000	4.166667	4.961714	
331891	1382.879167	4.166667	4.849208	
331892	1382.883333	4.166667	2.326704	
331893	1382.887500	4.166667	4.022190	
331894	1382.891667	4.166667	7.161701	
331895	1382.895833	4.166667	4.052587	
331896	1382.900000	4.166667	2.840284	
331897	1382.904167	4.166667	2.958712	
331898	1382.908333	4.166667	5.572010	
331899	1382.912500	4.166667	3.311231	
331900	1382.916667	4.166667	4.041139	
331901	1382.920833	4.166667	3.406368	
331902	1382.925000	4.166667	6.887739	
331903	1382.929167	4.166667	2.528031	
331904	1382.933333	4.166667	3.975214	
331905	1382.937500	4.166667	3.293072	
331906	1382.941667	4.166667	6.401792	
331907	1382.945833	4.166667	2.782255	
331908	1382.950000	4.166667	4.156803	
331909	1382.954167	4.166667	3.364918	
331910	1382.958333	4.166667	5.834919	
331911	1382.962500	4.166667	3.280834	
331912	1382.966667	4.166667	4.187594	
331913	1382.970833	4.166667	3.384261	
331914	1382.975000	4.166667	5.802944	
331915	1382.979167	4.166667	2.970949	
331916	1382.983333	4.166667	3.972451	
331917	1382.987500	4.166667	4.212069	
331918	1382.991667	4.166667	4.428396	
331919	1382.995833	4.166667	3.991794	
331920	1383.000000	4.166667	3.681909	
331921	1383.004167	4.166667	4.247202	
331922	1383.008333	4.166667	5.380553	
331923	1383.012500	4.166667	3.119378	
331924	1383.016667	4.166667	5.035139	
331925	1383.020833	4.166667	3.320705	
331926	1383.025000	4.166667	4.754466	
331927	1383.029167	4.166667	3.972451	
331928	1400.540084	17510.917722	3.696909	1
331929	1418.500000	17959.915612	4.156013	1
331930	1418.504274	4.273504	6.017298	
331931	1455.837719	37333.445794	2.501977	1
331932	1455.842105	4.385965	4.184830	
331933	1455.846491	4.385965	4.344707	
331934	1455.850877	4.385965	5.680174	
331935	1468.738938	12888.060860	3.172671	1
331936	1468.743363	4.424779	4.304442	
331937	1468.747788	4.424779	4.510506	
331938	1468.752212	4.424779	5.884264	
331939	1488.515695	19763.482678	3.118589	1
331940	1488.520179	4.484305	4.492347	
331941	1529.682028	41161.848278	5.926503	1
331942	1529.686636	4.608295	4.343523	
331943	1529.691244	4.608295	3.354259	
331944	1573.194313	43503.068557	4.910001	1
331945	1573.199052	4.739336	5.663989	
331946	1573.203791	4.739336	3.242938	
331947	1573.208531	4.739336	4.619459	
331948	1573.213270	4.739336	5.844393	
331949	1573.218009	4.739336	4.321417	
331950	1573.222749	4.739336	4.291810	
331951	1573.227488	4.739336	4.431949	
331952	1573.232227	4.739336	6.257705	
331953	1573.236967	4.739336	3.270571	
331954	1573.241706	4.739336	4.643539	
331956	1573.251185	9.478673	8.730075	1
331957	1573.255924	4.739336	3.659802	
331958	1573.260664	4.739336	4.692095	
331959	1573.265403	4.739336	6.636278	
331960	1573.270142	4.739336	3.031742	
331961	1573.274882	4.739336	4.569325	
331962	1573.279621	4.739336	4.723675	
331963	1573.284360	4.739336	5.998349	
331964	1573.289100	4.739336	3.619932	
331965	1573.293839	4.739336	4.757624	
331966	1573.298578	4.739336	6.487454	
331967	1573.303318	4.739336	3.253201	
331968	1635.310345	62007.027292	5.132645	1
331969	1659.845000	24534.655172	4.303653	1
331970	1659.850000	5.000000	6.451137	
331971	1659.855000	5.000000	3.326626	
331972	1659.860000	5.000000	5.039482	
331973	1659.865000	5.000000	6.141252	
331974	1659.870000	5.000000	3.835864	
331975	1659.875000	5.000000	4.851182	
331976	1659.880000	5.000000	5.135013	
331977	1659.885000	5.000000	5.459110	
331978	1659.890000	5.000000	4.467872	
331979	1659.895000	5.000000	4.929739	
331980	1659.900000	5.000000	6.477585	
331981	1659.905000	5.000000	3.516110	
331982	1659.910000	5.000000	5.027244	
331983	1659.915000	5.000000	6.201650	
331984	1659.920000	5.000000	3.897841	
331985	1659.925000	5.000000	4.864209	
331986	1659.930000	5.000000	7.387503	
331987	1659.935000	5.000000	3.805468	
331988	1659.940000	5.000000	4.199437	
331989	1659.945000	5.000000	4.860262	
331990	1659.950000	5.000000	6.208360	
331991	1659.955000	5.000000	3.829548	
331992	1659.960000	5.000000	5.556220	
331993	1794.556757	134596.756757	6.010192	1
331994	1794.562162	5.405405	4.014690	1
331995	1794.567568	5.405405	4.837366	1
331996	1824.153846	29586.278586	7.121436	1
331997	1824.159341	5.494505	3.815732	1
331998	1824.164835	5.494505	5.387264	1
331999	1824.170330	5.494505	7.243021	1
332000	1824.175824	5.494505	4.015874	1
332001	1824.181319	5.494505	5.135013	1
332002	1824.186813	5.494505	7.280918	1
332003	1824.192308	5.494505	3.904552	1
332004	1824.197802	5.494505	5.320944	1
332005	1824.203297	5.494505	7.498825	1
332006	1824.208791	5.494505	3.693751	1
332007	1824.214286	5.494505	5.282258	1
332008	1824.219780	5.494505	7.636595	1
332009	1824.225275	5.494505	3.488872	1
332010	1824.230769	5.494505	5.416476	1
332011	1824.236264	5.494505	6.240731	1
332012	1824.241758	5.494505	5.175673	1
332013	1824.247253	5.494505	5.200148	1
332014	1824.252747	5.494505	5.488716	1
332015	1824.258242	5.494505	5.820708	1
332016	1908.137931	83879.689276	5.562536	1
332017	1941.619883	33481.952006	5.125144	1
332018	1941.625731	5.847953	6.271522	1
332019	1976.303571	34677.840434	5.403449	1
332020	1976.309524	5.952381	7.742390	1
332021	1976.315476	5.952381	4.377078	1
332022	1976.321429	5.952381	5.684122	1
332023	1976.327381	5.952381	6.788655	1
332024	1976.333333	5.952381	5.355288	1
332025	1976.339286	5.952381	5.946636	1
332026	1976.345238	5.952381	7.207098	1
332027	1976.351190	5.952381	4.519585	1
332028	1976.357143	5.952381	5.725966	1
332029	1976.363095	5.952381	6.854185	1
332030	1976.369048	5.952381	5.503717	1
332031	1976.375000	5.952381	5.572405	1
332032	1976.380952	5.952381	6.071774	1
332033	1976.386905	5.952381	5.972295	1
332034	1976.392857	5.952381	7.399740	1
332035	1976.398810	5.952381	4.391684	1
332036	1976.404762	5.952381	5.913476	1
332037	1976.410714	5.952381	7.392240	1
332038	2114.891720	138481.005460	4.911975	1
332039	2156.097403	41205.682852	5.841235	1
332040	2156.103896	6.493506	7.778313	1
332041	2156.110390	6.493506	4.996058	1
332042	2198.953642	42843.252774	7.045248	1
332043	2198.960265	6.622517	6.042167	1
332044	2198.966887	6.622517	6.586539	1
332045	2198.973510	6.622517	8.300184	1
332046	2198.980132	6.622517	5.022902	1
332047	2198.986755	6.622517	6.542326	1
332048	2198.993377	6.622517	6.710493	1
332049	2199.000000	6.622517	6.421135	1
332050	2199.006623	6.622517	8.150570	1
332051	2199.013245	6.622517	5.160672	1
332052	2199.019868	6.622517	6.560485	1
332053	2199.026490	6.622517	6.765759	1
332054	2199.033113	6.622517	6.582591	1
332055	2199.039735	6.622517	8.037669	1
332056	2199.046358	6.622517	5.500164	1
332057	2199.052980	6.622517	7.644885	1
332058	2388.906475	189853.494688	5.909529	1
332059	2388.913669	7.194245	6.210729	1
332060	2441.617647	52703.977994	8.232285	1
332061	2441.625000	7.352941	5.845578	1
332062	2441.632353	7.352941	8.885610	1
332063	2441.639706	7.352941	5.768600	1
332064	2441.647059	7.352941	7.330263	1
332065	2441.654412	7.352941	7.450664	1
332066	2441.661765	7.352941	7.217362	1
332067	2441.669118	7.352941	7.882529	1
332068	2441.676471	7.352941	6.843131	1
332069	2441.683824	7.352941	8.955482	1
332070	2441.691176	7.352941	5.795443	1
332071	2441.698529	7.352941	9.100753	1
332072	2441.705882	7.352941	5.616618	1
332073	2441.713235	7.352941	7.368554	1
332074	2656.592000	214878.764706	7.550143	1
332075	2656.600000	8.000000	7.486982	1
332076	2656.608000	8.000000	8.423743	1
332077	2656.616000	8.000000	7.490929	1
332078	2656.624000	8.000000	9.165098	1
332079	2656.632000	8.000000	6.868396	1
332080	2656.640000	8.000000	9.110622	1
332081	2656.648000	8.000000	6.939452	1
332082	2656.656000	8.000000	9.518407	1
332083	2656.664000	8.000000	6.472454	1
332084	2656.672000	8.000000	9.872110	1
332085	2656.680000	8.000000	6.294812	1
332086	2656.688000	8.000000	9.044697	1
332087	2656.696000	8.000000	6.973007	1
332088	2656.704000	8.000000	8.624675	1
332089	2862.836207	206132.206897	7.800815	1
332090	2938.849558	76013.350626	9.692101	1
332091	2938.858407	8.849558	6.889318	1
332092	2938.867257	8.849558	10.243578	1
332093	2938.876106	8.849558	7.321973	1
332094	2938.884956	8.849558	10.113307	1
332095	2938.893805	8.849558	7.536721	1
332096	2938.902655	8.849558	9.737498	1
332097	2938.911504	8.849558	8.130438	1
332098	2938.920354	8.849558	8.724943	1
332099	2938.929204	8.849558	8.748234	1
332100	2938.938053	8.849558	8.931796	1
332101	2938.946903	8.849558	10.533330	1
332102	3162.876190	223929.287821	7.592777	1
332103	3255.911765	93035.574230	8.703626	1
332104	3255.921569	9.803922	9.671573	1
332105	3255.931373	9.803922	11.251790	1
332106	3255.941176	9.803922	8.368477	1
332107	3255.950980	9.803922	10.072647	1
332108	3255.960784	9.803922	9.518407	1
332109	3255.970588	9.803922	10.001986	1
332111	3255.990196	19.607843	15.231741	1
332112	3256.000000	9.803922	9.808159	1
332113	3256.009804	9.803922	9.780526	1
332114	3571.118280	315108.475648	10.965985	1
332115	3690.166667	119048.387097	9.044697	1
332116	3690.177778	11.111111	10.502144	1
332117	3690.188889	11.111111	13.155708	1
332118	3690.200000	11.111111	9.068383	1
332119	3690.211111	11.111111	11.308240	1
332120	3690.222222	11.111111	13.384273	1
332121	3690.233333	11.111111	8.663361	1
332122	3690.244444	11.111111	11.075728	1
332123	3690.255556	11.111111	13.250450	1
332124	3690.266667	11.111111	9.064435	1
332125	3907.352941	217086.274510	11.910641	1
332126	3907.364706	11.764706	12.097362	1
332127	3907.376471	11.764706	10.189890	1
332128	3907.388235	11.764706	11.784318	1
332129	3907.400000	11.764706	12.272634	1
332130	3907.411765	11.764706	11.243105	1
332131	3907.423529	11.764706	11.792214	1
332132	3907.435294	11.764706	12.084335	1
332133	3907.447059	11.764706	13.330586	1
332134	3907.458824	11.764706	10.066726	1
332135	4050.426829	142968.005739	11.864454	1
332136	4204.253165	153826.335289	14.082205	1
332137	4370.223684	165970.519654	11.280607	1
332138	4370.236842	13.157895	12.541070	1
332139	4370.250000	13.157895	13.151760	1
332140	4370.263158	13.157895	13.227949	1
332141	4370.276316	13.157895	14.641577	1
332142	4370.289474	13.157895	11.600361	1
332143	4370.302632	13.157895	13.254003	1
332144	4957.373134	587070.502749	13.339270	1
332145	4957.388060	14.925373	13.887195	1
332146	4957.402985	14.925373	16.425489	1
332147	4957.417910	14.925373	14.554336	1
332148	4957.432836	14.925373	15.413724	1
332149	4957.447761	14.925373	13.175051	1
332150	4957.462687	14.925373	14.938041	1
332151	4957.477612	14.925373	14.945541	1
332152	5629.694915	672217.303314	15.013440	1
332153	5629.711864	16.949153	15.808482	1
332154	5629.728814	16.949153	16.958413	1
332155	5629.745763	16.949153	17.001047	1
332156	5629.762712	16.949153	16.978151	1
332157	5629.779661	16.949153	16.941438	1
332158	6267.132075	637352.414455	17.015258	1
332159	6267.150943	18.867925	17.939781	1
332160	6267.169811	18.867925	19.003654	1
332161	6267.188679	18.867925	18.881674	1
332162	6267.207547	18.867925	18.650346	1
332163	6267.226415	18.867925	18.824434	1
332164	7067.319149	800092.733842	18.874568	1
332165	7067.340426	21.276596	20.069896	1
332166	7067.361702	21.276596	21.239959	1
332167	7067.382979	21.276596	21.530106	1
332168	7067.404255	21.276596	21.347728	1
332169	7908.785714	841381.458967	22.223301	1
332170	7908.809524	23.809524	24.089717	1
332171	7908.833333	23.809524	23.563110	1
332172	7908.857143	23.809524	24.754490	1
332173	9227.027778	1318170.634921	22.815833	1
332174	9227.055556	27.777778	27.311733	1
332175	9227.083333	27.777778	26.329180	1
332177	11072.566667	1845483.333333	37.613340	1
332178	11072.600000	33.333333	30.287025	1
332179	11072.633333	33.333333	33.295476	1
332180	11072.666667	33.333333	33.526015	1
332181	11072.700000	33.333333	33.997356	1
332182	11072.733333	33.333333	33.151389	1
332183	11072.766667	33.333333	33.151784	1
332184	11072.800000	33.333333	33.677207	1
332185	11072.833333	33.333333	32.934667	1
332186	11072.866667	33.333333	33.791292	1
332187	11072.900000	33.333333	33.273370	1
332188	11072.933333	33.333333	33.377980	1
332189	11072.966667	33.333333	33.597861	1
332190	11073.000000	33.333333	33.038094	1
332191	11073.033333	33.333333	32.700970	1
332192	11073.066667	33.333333	33.888403	1
332193	11073.100000	33.333333	33.319162	1
332194	11073.133333	33.333333	33.174285	1
332195	11073.166667	33.333333	33.458116	1
332196	11073.200000	33.333333	33.505487	1
332197	11073.233333	33.333333	32.462536	1
332198	11073.266667	33.333333	33.720236	1
332199	11073.300000	33.333333	33.116256	1
332200	11073.333333	33.333333	33.301003	1
332201	11073.366667	33.333333	33.343242	1
332202	11073.400000	33.333333	33.467196	1
332203	11073.433333	33.333333	33.259948	1
332204	11073.466667	33.333333	33.837084	1
332205	11073.500000	33.333333	33.467985	1
332206	11073.533333	33.333333	32.808345	1
332207	11073.566667	33.333333	38.559970	1
332208	11073.600000	33.333333	33.603387	1
332209	11073.633333	33.333333	33.587597	1
332210	11073.666667	33.333333	32.980459	1
332211	11073.700000	33.333333	33.604572	1
332212	11073.733333	33.333333	33.460090	1
332213	11073.766667	33.333333	33.070069	1
332214	11073.800000	33.333333	33.177049	1
332215	11073.833333	33.333333	33.572596	1
332216	11073.866667	33.333333	33.533120	1
332217	11073.900000	33.333333	33.593124	1
332218	11073.933333	33.333333	33.066122	1
332219	11073.966667	33.333333	33.503119	1
332220	11074.000000	33.333333	32.897955	1
332221	11074.033333	33.333333	33.163627	1
332222	11074.066667	33.333333	33.301003	1
332223	11074.100000	33.333333	33.916036	1
332224	11074.133333	33.333333	34.527911	1
332225	11074.166667	33.333333	33.203103	1
332226	11074.200000	33.333333	32.153836	1
332227	11074.233333	33.333333	32.846241	1
332228	11074.266667	33.333333	34.116178	1
332229	11074.300000	33.333333	33.187312	1
332230	11074.333333	33.333333	32.819003	1
332231	11074.366667	33.333333	34.308425	1
332232	11074.400000	33.333333	32.851768	1
332233	11074.433333	33.333333	33.173891	1
332234	11074.466667	33.333333	33.401666	1
332235	11074.500000	33.333333	33.170338	1
332236	11074.533333	33.333333	33.094939	1
332237	11074.566667	33.333333	33.216919	1
332238	11074.600000	33.333333	33.973670	1
332239	11074.633333	33.333333	33.762870	1
332240	11074.666667	33.333333	33.025856	1
332241	11074.700000	33.333333	33.201524	1
332242	11074.733333	33.333333	33.877349	1
332243	11074.766667	33.333333	32.653599	1
332244	11074.800000	33.333333	32.916508	1
332245	11074.833333	33.333333	33.807477	1
332246	11074.866667	33.333333	33.281265	1
332247	11074.900000	33.333333	33.692997	1
332248	11074.933333	33.333333	32.913745	1
332249	11074.966667	33.333333	33.527989	1
332250	11075.000000	33.333333	33.690234	1
332251	11075.033333	33.333333	33.274554	1
332252	11075.066667	33.333333	32.991512	1
332253	11075.100000	33.333333	33.267448	1
332254	11075.133333	33.333333	33.200339	1
332255	11075.166667	33.333333	33.679576	1
332256	11075.200000	33.333333	32.995065	1
332257	11075.233333	33.333333	32.924403	1
332258	11075.266667	33.333333	33.933800	1
332259	11075.300000	33.333333	33.480618	1
332260	11075.333333	33.333333	33.014014	1
332261	11075.366667	33.333333	32.878217	1
332262	11075.400000	33.333333	34.077887	1
332263	11075.433333	33.333333	33.246921	1
332264	11075.466667	33.333333	33.404035	1
332265	11075.500000	33.333333	32.826503	1
332266	11075.533333	33.333333	33.597071	1
332267	11075.566667	33.333333	33.627073	1
332268	11075.600000	33.333333	33.315214	1
332269	11075.633333	33.333333	33.218893	1
332270	11075.666667	33.333333	33.257579	1
332271	11075.700000	33.333333	33.326662	1
332272	11075.733333	33.333333	33.170732	1
332273	11075.766667	33.333333	33.578518	1
332274	11075.800000	33.333333	33.045199	1
332275	11075.833333	33.333333	33.130862	1
332276	11075.866667	33.333333	33.828005	1
332277	11075.900000	33.333333	33.629441	1
332278	11075.933333	33.333333	32.927167	1
332279	11075.966667	33.333333	33.044410	1
332280	11076.000000	33.333333	33.541410	1
332281	11076.033333	33.333333	33.563122	1
332282	11076.066667	33.333333	33.295871	1
332283	11076.100000	33.333333	33.475880	1
332284	11076.133333	33.333333	32.849005	1
332285	11076.166667	33.333333	33.847348	1
332286	11076.200000	33.333333	33.379954	1
332287	11076.233333	33.333333	33.202708	1
332288	11076.266667	33.333333	32.856505	1
332289	11076.300000	33.333333	33.074017	1
332290	11076.333333	33.333333	33.946827	1
332291	11076.366667	33.333333	33.377191	1
332292	11076.400000	33.333333	33.512988	1
332293	11076.433333	33.333333	33.512988	1
332294	11076.466667	33.333333	33.335347	1
332295	11076.500000	33.333333	32.425034	1
332296	11076.533333	33.333333	33.728131	1
332297	11076.566667	33.333333	33.017961	1
332298	11076.600000	33.333333	33.071253	1
332299	11076.633333	33.333333	34.048280	1
332300	11076.666667	33.333333	33.273764	1
332301	11076.700000	33.333333	33.083491	1
332302	11076.733333	33.333333	34.171049	1
332303	11076.766667	33.333333	32.485038	1
332304	11076.800000	33.333333	33.722210	1
332305	11076.833333	33.333333	32.668995	1
332306	11076.866667	33.333333	33.924720	1
332307	11076.900000	33.333333	33.171917	1
332308	11076.933333	33.333333	33.220472	1
332309	11076.966667	33.333333	33.243368	1
332310	11077.000000	33.333333	33.682734	1
332311	11077.033333	33.333333	33.174285	1
332312	11077.066667	33.333333	33.497592	1
332313	11077.100000	33.333333	33.137573	1
332314	11077.133333	33.333333	33.381928	1
332315	11077.166667	33.333333	33.728526	1
332316	11077.200000	33.333333	33.215735	1
332317	11077.233333	33.333333	33.147442	1
332318	11077.266667	33.333333	33.690234	1
332319	11077.300000	33.333333	32.768474	1
332320	11077.333333	33.333333	33.588781	1
332321	11077.366667	33.333333	33.570622	1
332322	11077.400000	33.333333	33.463248	1
332323	11077.433333	33.333333	32.820977	1
332324	11077.466667	33.333333	33.640889	1
332325	11077.500000	33.333333	33.788529	1
332326	11077.533333	33.333333	32.632677	1
332327	11077.566667	33.333333	33.322714	1
332328	11077.600000	33.333333	33.317977	1
332329	11077.633333	33.333333	33.243368	1
332330	11077.666667	33.333333	33.589571	1
332331	11077.700000	33.333333	33.348768	1
332332	11077.733333	33.333333	33.515751	1
332333	11077.766667	33.333333	32.975327	1
332334	11077.800000	33.333333	33.109940	1
332335	11077.833333	33.333333	33.684313	1
332336	11077.866667	33.333333	33.314030	1
332337	11077.900000	33.333333	33.184549	1
332338	11077.933333	33.333333	33.756159	1
332339	11077.966667	33.333333	32.803213	1
332340	11078.000000	33.333333	33.342452	1
332341	11078.033333	33.333333	33.545358	1
332342	11078.066667	33.333333	33.381139	1
332343	11078.100000	33.333333	33.270606	1
332344	11078.133333	33.333333	33.437194	1
332345	11078.166667	33.333333	33.456932	1
332346	11078.200000	33.333333	32.834793	1
332347	11078.233333	33.333333	34.069202	1
332348	11078.266667	33.333333	33.054279	1
332349	11078.300000	33.333333	33.173101	1
332350	11078.333333	33.333333	33.405219	1
332351	11078.366667	33.333333	32.736499	1
332352	11078.400000	33.333333	33.535489	1
332353	11078.433333	33.333333	33.497592	1
332354	11078.466667	33.333333	33.186128	1
332355	11078.500000	33.333333	33.535884	1
332356	11078.533333	33.333333	33.192839	1
332357	11078.566667	33.333333	33.293502	1
332358	11078.600000	33.333333	33.095728	1
332359	11078.633333	33.333333	33.788134	1
332360	11078.666667	33.333333	32.940589	1
332361	11078.700000	33.333333	33.283239	1
332362	11078.733333	33.333333	33.257579	1
332363	11078.766667	33.333333	33.624310	1
332364	11078.800000	33.333333	32.976117	1
332365	11078.833333	33.333333	33.851690	1
332366	11078.866667	33.333333	33.128888	1
332367	11078.900000	33.333333	32.903481	1
332368	11078.933333	33.333333	33.367322	1
332369	11078.966667	33.333333	33.791292	1
332370	11079.000000	33.333333	33.042041	1
332371	11079.033333	33.333333	34.083808	1
332372	11079.066667	33.333333	33.377586	1
332373	11079.100000	33.333333	33.029804	1
332374	11079.133333	33.333333	33.450221	1
332375	11079.166667	33.333333	33.650758	1
332376	11079.200000	33.333333	32.985986	1
332377	11079.233333	33.333333	33.621546	1
332378	11079.266667	33.333333	33.224025	1
332379	11079.300000	33.333333	33.165995	1
332380	11079.333333	33.333333	33.147047	1
332381	11079.366667	33.333333	33.822478	1
332382	11079.400000	33.333333	33.087044	1
332383	11079.433333	33.333333	33.749843	1
332384	11079.466667	33.333333	32.730182	1
332385	11079.500000	33.333333	34.263028	1
332386	11079.533333	33.333333	32.867558	1
332387	11079.566667	33.333333	32.802818	1
332388	11079.600000	33.333333	33.604966	1
332389	11079.633333	33.333333	33.726552	1
332390	11079.666667	33.333333	32.975722	1
332391	11079.700000	33.333333	33.114282	1
332392	11079.733333	33.333333	34.204209	1
332393	11079.766667	33.333333	33.059016	1
332394	11079.800000	33.333333	32.167652	1
332395	11079.833333	33.333333	34.053017	1
332396	11079.866667	33.333333	33.158890	1
332397	11079.900000	33.333333	33.243763	1
332398	11079.933333	33.333333	33.424562	1
332399	11079.966667	33.333333	34.112625	1
332400	11080.000000	33.333333	32.498854	1
332401	11080.033333	33.333333	33.483381	1
332402	11080.066667	33.333333	33.225209	1
332403	11080.100000	33.333333	33.501935	1
332404	11080.133333	33.333333	33.315214	1
332405	11080.166667	33.333333	33.544174	1
332406	11080.200000	33.333333	33.474696	1
332407	11080.233333	33.333333	33.453774	1
332408	11080.266667	33.333333	33.177049	1
332409	11080.300000	33.333333	32.969011	1
332410	11080.333333	33.333333	32.948089	1
332411	11080.366667	33.333333	33.647995	1
332412	11080.400000	33.333333	33.927089	1
332413	11080.433333	33.333333	32.886112	1
332414	11080.466667	33.333333	32.584122	1
332415	11080.500000	33.333333	33.409956	1
332416	11080.533333	33.333333	33.652337	1
332417	11080.566667	33.333333	34.070386	1
332418	11080.600000	33.333333	33.413509	1
332419	11080.633333	33.333333	32.817029	1
332420	11080.666667	33.333333	33.361795	1
332421	11080.700000	33.333333	33.283239	1
332422	11080.733333	33.333333	33.509040	1
332423	11080.766667	33.333333	32.647678	1
332424	11080.800000	33.333333	33.784187	1
332425	11080.833333	33.333333	33.863533	1
332426	11080.866667	33.333333	32.840715	1
332427	11080.900000	33.333333	33.726947	1
332428	11080.933333	33.333333	33.025067	1
332429	11080.966667	33.333333	32.875848	1
332430	11081.000000	33.333333	33.503514	1
332431	11081.033333	33.333333	33.467985	1
332432	11081.066667	33.333333	33.224814	1
332433	11081.100000	33.333333	33.610493	1
332434	11081.133333	33.333333	33.454958	1
332435	11081.166667	33.333333	34.083018	1
332436	11081.200000	33.333333	31.950930	1
332437	11081.233333	33.333333	33.829189	1
332438	11081.266667	33.333333	32.941773	1
332439	11081.300000	33.333333	33.685102	1
332440	11081.333333	33.333333	33.270212	1
332441	11081.366667	33.333333	33.691024	1
332442	11081.400000	33.333333	33.107966	1
332443	11081.433333	33.333333	33.281265	1
332444	11081.466667	33.333333	33.304950	1
332445	11081.500000	33.333333	33.336926	1
332446	11081.533333	33.333333	33.106782	1
332447	11081.566667	33.333333	33.465617	1
332448	11081.600000	33.333333	32.858084	1
332449	11081.633333	33.333333	33.939326	1
332450	11081.666667	33.333333	32.706892	1
332451	11081.700000	33.333333	33.970512	1
332452	11081.733333	33.333333	33.377586	1
332453	11081.766667	33.333333	33.140731	1
332454	11081.800000	33.333333	33.658653	1
332455	11081.833333	33.333333	33.240999	1
332456	11081.866667	33.333333	33.276133	1
332457	11081.900000	33.333333	33.246526	1
332458	11081.933333	33.333333	33.398113	1
332459	11081.966667	33.333333	33.215735	1
332460	11082.000000	33.333333	33.196787	1
332461	11082.033333	33.333333	33.513777	1
332462	11082.066667	33.333333	33.139547	1
332463	11082.100000	33.333333	33.910114	1
332464	11082.133333	33.333333	33.165206	1
332465	11082.166667	33.333333	33.096518	1
332466	11082.200000	33.333333	33.355479	1
332467	11082.233333	33.333333	32.717550	1
332468	11082.266667	33.333333	33.773528	1
332469	11082.300000	33.333333	33.346795	1
332470	11082.333333	33.333333	33.166390	1
332471	11082.366667	33.333333	33.782213	1
332472	11082.400000	33.333333	32.761368	1
332473	11082.433333	33.333333	33.700498	1
332474	11082.466667	33.333333	33.494829	1
332475	11082.500000	33.333333	33.227578	1
332476	11082.533333	33.333333	33.377980	1
332477	11082.566667	33.333333	33.269422	1
332478	11082.600000	33.333333	33.015987	1
332479	11082.633333	33.333333	33.612072	1
332480	11082.666667	33.333333	33.628652	1
332481	11082.700000	33.333333	32.608202	1
332482	11082.733333	33.333333	33.728920	1
332483	11082.766667	33.333333	33.191260	1
332484	11082.800000	33.333333	33.393376	1
332485	11082.833333	33.333333	33.346795	1
332486	11082.866667	33.333333	33.254816	1
332487	11082.900000	33.333333	33.736026	1
332488	11082.933333	33.333333	33.128099	1
332489	11082.966667	33.333333	33.100860	1
332490	11083.000000	33.333333	33.701682	1
332491	11083.033333	33.333333	33.256395	1
332492	11083.066667	33.333333	33.190076	1
332493	11083.100000	33.333333	33.193234	1
332494	11083.133333	33.333333	33.641284	1
332495	11083.166667	33.333333	32.992697	1
332496	11083.200000	33.333333	33.266264	1
332497	11083.233333	33.333333	33.642863	1
332498	11083.266667	33.333333	33.210208	1
332499	11083.300000	33.333333	33.777081	1
332500	11083.333333	33.333333	33.207840	1
332501	11083.366667	33.333333	32.713997	1
332502	11083.400000	33.333333	33.866296	1
332503	11083.433333	33.333333	33.094544	1
332504	11083.466667	33.333333	33.768001	1
332505	11083.500000	33.333333	32.977696	1
332506	11083.533333	33.333333	32.825714	1
332507	11083.566667	33.333333	33.980381	1
332508	11083.600000	33.333333	33.388244	1
332509	11083.633333	33.333333	33.156126	1
332510	11083.666667	33.333333	33.331399	1
332511	11083.700000	33.333333	33.196787	1
332512	11083.733333	33.333333	33.317582	1
332513	11083.766667	33.333333	33.454564	1
332514	11083.800000	33.333333	32.859268	1
332515	11083.833333	33.333333	33.849322	1
